번호,제조사,제품명,가격,세부스펙,이미지,상품주소
732,ASRock,ASRock B860M 스틸레전드 WiFi 디앤디컴,"265,160","인텔 B860 / 인텔(소켓1851) / DDR5 / VGA 연결 : PCIe5.0 x16 / M-ATX (24.4x24.4cm) / 전원부 : 12+1+1+1+1페이즈 / 페이즈당80A / Vcore출력합계 : 960A / [메모리] 8666MHz (PC5-69300) / 4개 / 메모리 용량 : 최대 256GB / XMP3.0 / [확장슬롯] PCIe버전 : PCIe5.0 / PCIex16 : 1개 / [저장장치] M.2 : 4개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe / [후면단자] HDMI / DP / Type-C / 썬더볼트4 / USB3.x 10Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / S/PDIF / 오디오잭 / BIOS플래시백 / USB A타입 : 8개 / USB C타입 : 1개 / [랜/오디오] 유선랜 칩셋 : Dragon RTL8125BG / 2.5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek ALC1220 / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.1 Type C 헤더 , RGB 12V 4핀 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 4개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 , 온도 센서 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / LED라이트 / UEFI 닫기",https://img.danuri.io/catalog-image/675/935/075/a256ec678d1c4566ad9b594583ca1cbd.jpg?shrink=130:130&_v=20260921132638,https://prod.danawa.com/info/?pcode=75935675&cate=112751
733,ASRock,ASRock B860 Pro RS 에즈윈,"249,890","인텔 B860 / 인텔(소켓1851) / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 전원부 : 10+1+1+1+1페이즈 / [메모리] 8666MHz (PC5-69300) / 4개 / 메모리 용량 : 최대 256GB / XMP3.0 / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex16(at x4) : 1개 / [저장장치] M.2 : 3개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe / [후면단자] HDMI / DP / USB3.x 20Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / BIOS플래시백 / USB A타입 : 8개 / USB C타입 : 1개 / [랜/오디오] 유선랜 칩셋 : Dragon RTL8125BG / 2.5Gbps / RJ-45 : 1개 / M.2 Key-E(모듈별매) / 오디오 칩셋 : Realtek ALC897 / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.0 Type C 헤더 , RGB 12V 4핀 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 4개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / LED라이트 / UEFI 닫기",https://img.danuri.io/catalog-image/482/415/074/712a8a0d4b744fc1b6cbd50d6bb11943.jpg?shrink=130:130&_v=20260921092659,https://prod.danawa.com/info/?pcode=74415482&cate=112751
734,ASRock,ASRock Z890 LiveMixer WiFi 인텍앤컴퍼니,"369,000","인텔 Z890 / 인텔(소켓1851) / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 전원부 : 18+1+1+1+1페이즈 / 페이즈당80A / Vcore출력합계 : 1440A / [메모리] 9466MHz (PC5-75700) / 4개 / 메모리 용량 : 최대 256GB / XMP3.0 / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex16(at x4) : 2개 / [저장장치] M.2 : 4개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe / [후면단자] HDMI / Type-C / 썬더볼트4 / USB3.x 10Gbps / USB3.x 5Gbps / RJ-45 / S/PDIF / 오디오잭 / BIOS플래시백 / USB A타입 : 12개 / USB C타입 : 2개 / [랜/오디오] 유선랜 칩셋 : Dragon RTL8125BG / 2.5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek ALC1220 / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.2 Type C 헤더 , RGB 12V 4핀 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 5개 / I/O 헤더 : 프론트오디오AAFP 헤더 , 온도 센서 / [특징] SPS(DrMOS) / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / LED라이트 / UEFI 닫기",https://img.danuri.io/catalog-image/430/868/069/3044ceae55d84922893151769ca7f379.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=69868430&cate=112751
735,ASRock,ASRock B860 Pro RS WiFi 에즈윈,"259,690","인텔 B860 / 인텔(소켓1851) / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 전원부 : 10+1+1+1+1페이즈 / [메모리] 8666MHz (PC5-69300) / 4개 / 메모리 용량 : 최대 256GB / XMP3.0 / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex16(at x4) : 1개 / [저장장치] M.2 : 3개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe / [후면단자] HDMI / DP / USB3.x 20Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / BIOS플래시백 / USB A타입 : 8개 / USB C타입 : 1개 / [랜/오디오] 유선랜 칩셋 : Dragon RTL8125BG / 2.5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek ALC897 / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.0 Type C 헤더 , RGB 12V 4핀 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 4개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / LED라이트 / UEFI 닫기",https://img.danuri.io/catalog-image/509/415/074/de28d68f109d4a718c60bd8abd69cea2.jpg?shrink=130:130&_v=20260921092703,https://prod.danawa.com/info/?pcode=74415509&cate=112751
736,ASRock,ASRock B860M Pro RS 디앤디컴,"201,700","인텔 B860 / 인텔(소켓1851) / DDR5 / VGA 연결 : PCIe5.0 x16 / M-ATX (24.4x24.4cm) / 전원부 : 10+1+1+1+1페이즈 / 페이즈당50A / Vcore출력합계 : 500A / [메모리] 8666MHz (PC5-69300) / 4개 / 메모리 용량 : 최대 256GB / XMP3.0 / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex4 : 1개 / [저장장치] M.2 : 3개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe / [후면단자] HDMI / DP / USB3.x 20Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / BIOS플래시백 / USB A타입 : 5개 / USB C타입 : 1개 / [랜/오디오] 유선랜 칩셋 : Realtek RTL8125BG / 2.5Gbps / RJ-45 : 1개 / M.2 Key-E(모듈별매) / 오디오 칩셋 : Realtek ALC897 / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.0 Type C 헤더 , RGB 12V 4핀 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 3개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / LED라이트 / UEFI 닫기",https://img.danuri.io/catalog-image/025/422/074/35c39740e41642cf93f1628529ead93e.jpg?shrink=130:130&_v=20260921110329,https://prod.danawa.com/info/?pcode=74422025&cate=112751
737,ASRock,ASRock Z890 Taichi 에즈윈,"665,500","인텔 Z890 / 인텔(소켓1851) / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 전원부 : 20+1+2+1+1페이즈 / 페이즈당110A / Vcore출력합계 : 2200A / [메모리] 9200MHz (PC5-73600) / 4개 / 메모리 용량 : 최대 256GB / XMP3.0 / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex16(at x4) : 1개 / [저장장치] M.2 : 6개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , PCIe 레인공유 / [후면단자] HDMI / Type-C / 썬더볼트4 / USB3.x 10Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / S/PDIF / 오디오잭 / BIOS플래시백 / 클리어CMOS / USB A타입 : 10개 / USB C타입 : 2개 / [랜/오디오] 유선랜 칩셋 : Realtek RTL8126, Dragon RTL 8125BG / 5Gbps, 2.5Gbps / RJ-45 : 2개 / 듀얼LAN / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek ALC4082 / 5.1채널(6ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.2 Type C 헤더 , RGB 12V 4핀 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 4+1개 / I/O 헤더 : TPM 헤더 , 디버그LED , 프론트오디오AAFP 헤더 / [특징] SPS(DrMOS) / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / LED라이트 / UEFI 닫기",https://img.danuri.io/catalog-image/211/776/068/4e107aa98a4e45668fe66ff4534c7ac4.jpg?shrink=130:130&_v=20260921092728,https://prod.danawa.com/info/?pcode=68776211&cate=112751
738,ASRock,ASRock B860 Pro-A WiFi 에즈윈,"239,000","인텔 B860 / 인텔(소켓1851) / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 전원부 : 10+1+1+1+1페이즈 / [메모리] 8666MHz (PC5-69300) / 4개 / 메모리 용량 : 최대 256GB / XMP3.0 / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex16(at x4) : 1개 / [저장장치] M.2 : 3개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe / [후면단자] HDMI / DP / USB3.x 20Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / BIOS플래시백 / USB A타입 : 8개 / USB C타입 : 1개 / [랜/오디오] 유선랜 칩셋 : Dragon RTL8125BG / 2.5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek ALC897 / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.0 Type C 헤더 , RGB 12V 4핀 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 4개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / UEFI 닫기",https://img.danuri.io/catalog-image/941/470/082/10a0c4d5eb70451f8258cea459fba832.jpg?shrink=130:130&_v=20260921092603,https://prod.danawa.com/info/?pcode=82470941&cate=112751
739,ASRock,ASRock B860 Pro RS WiFi 디앤디컴,"219,000","인텔 B860 / 인텔(소켓1851) / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 전원부 : 10+1+1+1+1페이즈 / 페이즈당50A / Vcore출력합계 : 500A / [메모리] 8666MHz (PC5-69300) / 4개 / 메모리 용량 : 최대 256GB / XMP3.0 / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex16(at x4) : 1개 / [저장장치] M.2 : 3개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe / [후면단자] HDMI / DP / USB3.x 20Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / BIOS플래시백 / USB A타입 : 8개 / USB C타입 : 1개 / [랜/오디오] 유선랜 칩셋 : Dragon RTL8125BG / 2.5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek ALC897 / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.0 Type C 헤더 , RGB 12V 4핀 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 4개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / LED라이트 / UEFI 닫기",https://img.danuri.io/catalog-image/651/935/075/8e3badf41f2a4530a817870d2d3bb122.jpg?shrink=130:130&_v=20260921130308,https://prod.danawa.com/info/?pcode=75935651&cate=112751
740,ASRock,ASRock Z890 Pro-A WiFi 디앤디컴,"316,220","인텔 Z890 / 인텔(소켓1851) / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 전원부 : 16+1+1+1+1페이즈 / 페이즈당50A / Vcore출력합계 : 800A / [메모리] 9066MHz (PC5-72500) / 4개 / 메모리 용량 : 최대 256GB / XMP3.0 / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex4 : 2개 / PCIex1 : 1개 / [저장장치] M.2 : 4개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe , SATA / [후면단자] HDMI / DP / Type-C / 썬더볼트4 / USB3.x 20Gbps / USB3.x 10Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / BIOS플래시백 / USB A타입 : 7개 / USB C타입 : 2개 / [랜/오디오] 유선랜 칩셋 : Dragon RTL8125BG / 2.5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek ALC897 / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.2 Type C 헤더 , RGB 12V 4핀 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 5개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / UEFI 닫기",https://img.danuri.io/catalog-image/458/102/078/0ea67ae94a454bc890e31e6e025464c8.jpg?shrink=130:130&_v=20260921110100,https://prod.danawa.com/info/?pcode=78102458&cate=112751
741,ASRock,ASRock H810M-P Gen5 인텍앤컴퍼니,"99,000","인텔 H810 / 인텔(소켓1851) / DDR5 / VGA 연결 : PCIe5.0 x16 / M-ATX (24.4x19.3cm) / 전원부 : 6+1+1+1+1페이즈 / [메모리] 6400MHz (PC5-51200) / 2개 / 메모리 용량 : 최대 128GB / XMP3.0 / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex1 : 1개 / [저장장치] M.2 : 1개 / SATA3 : 4개 / M.2 연결 : PCIe4.0 , NVMe / [후면단자] HDMI / DP / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / USB A타입 : 6개 / [랜/오디오] 유선랜 칩셋 : RTL8111H / 1Gbps / 오디오 칩셋 : Realtek ALC897 / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , RGB 12V 4핀 헤더 , ARGB 5V 3핀 헤더 / 시스템팬 4핀 : 1개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 / [특징] UEFI 닫기",https://img.danuri.io/catalog-image/197/746/106/bd456d12cf124baf999517669a893b07.jpg?shrink=130:130&_v=20260921080404,https://prod.danawa.com/info/?pcode=106746197&cate=112751
742,ASRock,ASRock B860M Pro RS WiFi 디앤디컴,"213,390","인텔 B860 / 인텔(소켓1851) / DDR5 / VGA 연결 : PCIe5.0 x16 / M-ATX (24.4x24.4cm) / 전원부 : 10+1+1+1+1페이즈 / 페이즈당50A / Vcore출력합계 : 500A / [메모리] 8666MHz (PC5-69300) / 4개 / 메모리 용량 : 최대 256GB / XMP3.0 / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex4 : 1개 / [저장장치] M.2 : 3개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe / [후면단자] HDMI / DP / USB3.x 20Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / BIOS플래시백 / USB A타입 : 5개 / USB C타입 : 1개 / [랜/오디오] 유선랜 칩셋 : Realtek RTL8125BG / 2.5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek ALC897 / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.0 Type C 헤더 , RGB 12V 4핀 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 3개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / LED라이트 / UEFI 닫기",https://img.danuri.io/catalog-image/612/935/075/007d6e3343034338a02b29e1294efcd1.jpg?shrink=130:130&_v=20260921110208,https://prod.danawa.com/info/?pcode=75935612&cate=112751
743,ASRock,ASRock B860 Pro-A 에즈윈,"227,480","인텔 B860 / 인텔(소켓1851) / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 전원부 : 10+1+1+1+1페이즈 / [메모리] 8666MHz (PC5-69300) / 4개 / 메모리 용량 : 최대 256GB / XMP3.0 / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex16(at x4) : 1개 / [저장장치] M.2 : 3개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe / [후면단자] HDMI / DP / USB3.x 20Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / BIOS플래시백 / USB A타입 : 8개 / USB C타입 : 1개 / [랜/오디오] 유선랜 칩셋 : Dragon RTL8125BG / 2.5Gbps / RJ-45 : 1개 / M.2 Key-E(모듈별매) / 오디오 칩셋 : Realtek ALC897 / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.0 Type C 헤더 , RGB 12V 4핀 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 4개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / UEFI 닫기",https://img.danuri.io/catalog-image/492/360/092/e172ae739c394a1dbcd7f86142e431f6.jpg?shrink=130:130&_v=20260921080458,https://prod.danawa.com/info/?pcode=92360492&cate=112751
744,ASRock,ASRock Z890 Pro-A WiFi 인텍앤컴퍼니,"298,800","인텔 Z890 / 인텔(소켓1851) / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 전원부 : 16+1+1+1+1페이즈 / [메모리] 9066MHz (PC5-72500) / 4개 / 메모리 용량 : 최대 256GB / XMP3.0 / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex4 : 2개 / PCIex1 : 1개 / [저장장치] M.2 : 4개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe , SATA / [후면단자] HDMI / DP / Type-C / 썬더볼트4 / USB3.x 20Gbps / USB3.x 10Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / BIOS플래시백 / USB A타입 : 7개 / USB C타입 : 2개 / [랜/오디오] 유선랜 칩셋 : Dragon RTL8125BG / 2.5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek ALC897 / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.2 Type C 헤더 , RGB 12V 4핀 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 5개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / UEFI 닫기",https://img.danuri.io/catalog-image/499/868/069/40dfcc1da739446bbda7068d83b09d64.jpg?shrink=130:130&_v=20260921080442,https://prod.danawa.com/info/?pcode=69868499&cate=112751
745,ASRock,ASRock H810M-X 에즈윈,"124,170","인텔 H810 / 인텔(소켓1851) / DDR5 / VGA 연결 : PCIe4.0 x16 / M-ATX (24.4x24.4cm) / 전원부 : 6+1+1+1+1페이즈 / [메모리] 6400MHz (PC5-51200) / 2개 / 메모리 용량 : 최대 128GB / XMP3.0 / [확장슬롯] PCIe버전 : PCIe4.0 / PCIex16 : 1개 / PCIex1 : 1개 / [저장장치] M.2 : 1개 / SATA3 : 4개 / M.2 연결 : PCIe4.0 , NVMe / [후면단자] HDMI / DP / D-SUB / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / PS/2 / USB A타입 : 6개 / [랜/오디오] 유선랜 칩셋 : Dragon RTL8125BG / 2.5Gbps / M.2 Key-E(모듈별매) / 오디오 칩셋 : Realtek ALC897 / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.0 Type C 헤더 , RGB 12V 4핀 헤더 , ARGB 5V 3핀 헤더 / 시스템팬 4핀 : 1개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 / [특징] 전원부 방열판 / M.2 히트싱크 / UEFI 닫기",https://img.danuri.io/catalog-image/192/885/074/34fdc422a9c84338895459407afce86c.jpg?shrink=130:130&_v=20260921090403,https://prod.danawa.com/info/?pcode=74885192&cate=112751
746,ASRock,ASRock B860 Rock WiFi 7 에즈윈,"223,550","인텔 B860 / 인텔(소켓1851) / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 전원부 : 11~12페이즈 / [메모리] 8666MHz (PC5-69300) / 4개 / 메모리 용량 : 최대 256GB / XMP3.0 / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex16(at x4) : 1개 / [저장장치] M.2 : 3개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe / [후면단자] HDMI / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / USB A타입 : 8개 / USB C타입 : 1개 / [랜/오디오] 유선랜 칩셋 : Dragon RTL8125BG / 2.5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek ALC897 / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.0 Type C 헤더 , RGB 12V 4핀 헤더 , ARGB 5V 3핀 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 4개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / UEFI 닫기",https://img.danuri.io/catalog-image/086/728/106/924f94caf8964a6a96a4dbcc30a880a3.jpg?shrink=130:130&_v=20260921093453,https://prod.danawa.com/info/?pcode=106728086&cate=112751
747,ASRock,ASRock H810M-HDVP 디앤디컴,"130,010","인텔 H810 / 인텔(소켓1851) / DDR5 / VGA 연결 : PCIe5.0 x16 / M-ATX (24.4x21.8cm) / 전원부 : 6+1+1+1+1페이즈 / [메모리] 6400MHz (PC5-51200) / 2개 / 메모리 용량 : 최대 128GB / XMP3.0 / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex1 : 2개 / [저장장치] M.2 : 2개 / SATA3 : 4개 / M.2 연결 : PCIe4.0 , NVMe / [후면단자] HDMI / DP / DVI / D-SUB / USB3.x 10Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / PS/2 / USB A타입 : 5개 / [랜/오디오] 유선랜 칩셋 : Intel i219V / 1Gbps / RJ-45 : 1개 / 오디오 칩셋 : Realtek ALC897 / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 / 시스템팬 4핀 : 2개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 , COM포트 헤더 / [특징] UEFI 닫기",https://img.danuri.io/catalog-image/083/969/105/244e989471f34a51b20426c03b7a379a.jpg?shrink=130:130&_v=20260921110118,https://prod.danawa.com/info/?pcode=105969083&cate=112751
748,ASRock,ASRock Z890 Pro RS 에즈윈,"331,380","인텔 Z890 / 인텔(소켓1851) / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 전원부 : 16+1+1+1+1페이즈 / [메모리] 8666MHz (PC5-69300) / 4개 / 메모리 용량 : 최대 256GB / XMP3.0 / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex4 : 2개 / PCIex1 : 1개 / [저장장치] M.2 : 4개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe , SATA / [후면단자] HDMI / DP / Type-C / 썬더볼트4 / USB3.x 10Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / BIOS플래시백 / USB A타입 : 7개 / USB C타입 : 2개 / [랜/오디오] 유선랜 칩셋 : Dragon RTL8125BG / 2.5Gbps / RJ-45 : 1개 / M.2 Key-E(모듈별매) / 오디오 칩셋 : Realtek ALC897 / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.2 Type C 헤더 , RGB 12V 4핀 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 5개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / LED라이트 / UEFI 닫기",https://img.danuri.io/catalog-image/615/687/068/6e7cfb8740494db095689aec29ffbeb2.jpg?shrink=130:130&_v=20260921080457,https://prod.danawa.com/info/?pcode=68687615&cate=112751
