번호,제조사,제품명,가격,세부스펙,이미지,상품주소
141,AMD,AMD 라이젠5-4세대 5600 (버미어),"160,180","AMD(소켓AM4) / 6코어 / 12스레드 / 메모리 규격 : DDR4 / 미탑재 / 4세대(Zen3) / 7nm / 기본 클럭 : 3.5GHz / 최대 클럭 : 4.4GHz / L2 캐시 : 3MB / L3 캐시 : 32MB / TDP : 65W / PCIe4.0 / 3200MHz / 기술 지원 : AMD Ryzen Master , StoreMI , VR Ready 프리미엄 , SMT(하이퍼스레딩) / 쿨러 : Wraith Stealth 포함 / 시네벤치R23(싱글) : 1460 / 시네벤치R23(멀티) : 10906 / 출시가: 199달러(VAT별도) 닫기",https://img.danuri.io/catalog-image/211/741/016/adc88269a44341158839cad040af7b1c.jpg?shrink=130:130&_v=20260921110315,https://prod.danawa.com/info/?pcode=16741211&cate=112747
142,AMD,AMD 라이젠7-4세대 5700X (버미어),"298,980","AMD(소켓AM4) / 8코어 / 16스레드 / 메모리 규격 : DDR4 / 미탑재 / 4세대(Zen3) / 7nm / 기본 클럭 : 3.4GHz / 최대 클럭 : 4.6GHz / L2 캐시 : 4MB / L3 캐시 : 32MB / TDP : 65W / PCIe4.0 / 3200MHz / 기술 지원 : StoreMI , VR Ready 프리미엄 , SMT(하이퍼스레딩) , AMD Ryzen Master / 쿨러 : 미포함 / 시네벤치R23(싱글) : 1527 / 시네벤치R23(멀티) : 13293 / 출시가: 299달러(VAT별도) 닫기",https://img.danuri.io/catalog-image/349/741/016/57d76ed6f1054e0092b9878f4e654167.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=16741349&cate=112747
143,AMD,AMD 라이젠7-4세대 5800X3D AM4 10주년 기념 에디션 (버미어),"581,680","AMD(소켓AM4) / 8코어 / 16스레드 / 메모리 규격 : DDR4 / 미탑재 / 4세대(Zen3) / 7nm / 기본 클럭 : 3.4GHz / 최대 클럭 : 4.5GHz / L2 캐시 : 4MB / L3 캐시 : 96MB / TDP : 105W / PPT : 142W / PCIe4.0 / 3200MHz / 기술 지원 : StoreMI , AMD 3D V캐시 , VR Ready 프리미엄 , SMT(하이퍼스레딩) / 쿨러 : 미포함 / 시네벤치R23(싱글) : 1452 / 시네벤치R23(멀티) : 14414 닫기",https://img.danuri.io/catalog-image/750/711/122/0765bf4fb5d74b9a91c93eac0f232f58.jpeg?shrink=130:130&_v=20260921080458,https://prod.danawa.com/info/?pcode=122711750&cate=112747
144,AMD,AMD 라이젠5-4세대 5600GT (세잔),"224,460","AMD(소켓AM4) / 6코어 / 12스레드 / 메모리 규격 : DDR4 / 탑재 / 4세대(Zen3) / 7nm / 기본 클럭 : 3.6GHz / 최대 클럭 : 4.6GHz / L2 캐시 : 3MB / L3 캐시 : 16MB / TDP : 65W / PCIe3.0 / 3200MHz / AMD 라데온 그래픽 / 기술 지원 : AMD Ryzen Master , SMT(하이퍼스레딩) , SenseMI / 쿨러 : Wraith Stealth 포함 닫기",https://img.danuri.io/catalog-image/690/167/060/a922a03bc40a4fca92cc948f0048d21a.jpg?shrink=130:130&_v=20260921080609,https://prod.danawa.com/info/?pcode=60167690&cate=112747
145,AMD,AMD 라이젠3-2세대 3200G (피카소),"92,250",AMD(소켓AM4) / 4코어 / 4스레드 / 메모리 규격 : DDR4 / 탑재 / 2세대(Zen+) / 12nm / 기본 클럭 : 3.6GHz / 최대 클럭 : 4GHz / L2 캐시 : 2MB / L3 캐시 : 4MB / TDP : 65W / PCIe3.0 / 2933MHz / AMD 라데온 Vega 8 / 기술 지원 : SenseMI / 쿨러 : Wraith Stealth 포함 닫기,https://img.danuri.io/catalog-image/438/401/012/f52d403b41d14711ab80aca354f76f3e.jpg?shrink=130:130&_v=20260921110209,https://prod.danawa.com/info/?pcode=12401438&cate=112747
146,AMD,AMD 라이젠5-4세대 5600G (세잔),"219,490","AMD(소켓AM4) / 6코어 / 12스레드 / 메모리 규격 : DDR4 / 탑재 / 4세대(Zen3) / 7nm / 기본 클럭 : 3.9GHz / 최대 클럭 : 4.4GHz / L2 캐시 : 3MB / L3 캐시 : 16MB / TDP : 65W / PCIe3.0 / 3200MHz / AMD 라데온 그래픽 7 / 기술 지원 : AMD Ryzen Master , SMT(하이퍼스레딩) , SenseMI / 쿨러 : Wraith Stealth 포함 / 시네벤치R23(싱글) : 1446 / 시네벤치R23(멀티) : 10489 닫기",https://img.danuri.io/catalog-image/675/927/014/0bd22220b83943abbdc72a4133e61bac.jpg?shrink=130:130&_v=20260921102733,https://prod.danawa.com/info/?pcode=14927675&cate=112747
147,AMD,AMD 라이젠7-4세대 5800X3D (버미어),"565,440","AMD(소켓AM4) / 8코어 / 16스레드 / 메모리 규격 : DDR4 / 미탑재 / 4세대(Zen3) / 7nm / 기본 클럭 : 3.4GHz / 최대 클럭 : 4.5GHz / L2 캐시 : 4MB / L3 캐시 : 96MB / TDP : 105W / PPT : 142W / PCIe4.0 / 3200MHz / 기술 지원 : StoreMI , AMD 3D V캐시 , VR Ready 프리미엄 , SMT(하이퍼스레딩) / 쿨러 : 미포함 / 시네벤치R23(싱글) : 1452 / 시네벤치R23(멀티) : 14414 / 출시가: 449달러(VAT별도) 닫기",https://img.danuri.io/catalog-image/231/521/027/2ac0c3e74a434ce29e57ca26f9595a6f.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=27521231&cate=112747
148,AMD,AMD 라이젠7-4세대 5700G (세잔),"322,990","AMD(소켓AM4) / 8코어 / 16스레드 / 메모리 규격 : DDR4 / 탑재 / 4세대(Zen3) / 7nm / 기본 클럭 : 3.8GHz / 최대 클럭 : 4.6GHz / L2 캐시 : 4MB / L3 캐시 : 16MB / TDP : 65W / PCIe3.0 / 3200MHz / AMD 라데온 그래픽 8 / 기술 지원 : AMD Ryzen Master , SMT(하이퍼스레딩) , SenseMI / 쿨러 : Wraith Stealth 포함 / 시네벤치R23(싱글) : 1507 / 시네벤치R23(멀티) : 13898 닫기",https://img.danuri.io/catalog-image/759/927/014/f43a74610ca94399bdd688b7b2fb6b13.jpg?shrink=130:130&_v=20260921080609,https://prod.danawa.com/info/?pcode=14927759&cate=112747
149,AMD,AMD 라이젠7-4세대 5700X3D (버미어),"699,500","AMD(소켓AM4) / 8코어 / 16스레드 / 메모리 규격 : DDR4 / 미탑재 / 4세대(Zen3) / 7nm / 기본 클럭 : 3.0GHz / 최대 클럭 : 4.1GHz / L2 캐시 : 4MB / L3 캐시 : 96MB / TDP : 105W / PPT : 142W / PCIe4.0 / 3200MHz / 기술 지원 : AMD Ryzen Master , StoreMI , AMD 3D V캐시 , VR Ready 프리미엄 , SMT(하이퍼스레딩) / 쿨러 : 미포함 / 시네벤치R23(싱글) : 1367 / 시네벤치R23(멀티) : 13788 닫기",https://img.danuri.io/catalog-image/865/336/034/ef3c4457fd794528a38815e8fa66fa20.jpg?shrink=130:130&_v=20260921080457,https://prod.danawa.com/info/?pcode=34336865&cate=112747
150,AMD,AMD 라이젠5-4세대 5600X (버미어),"600,000","AMD(소켓AM4) / 6코어 / 12스레드 / 메모리 규격 : DDR4 / 미탑재 / 4세대(Zen3) / 7nm / 기본 클럭 : 3.7GHz / 최대 클럭 : 4.6GHz / L2 캐시 : 3MB / L3 캐시 : 32MB / TDP : 65W / PCIe4.0 / 3200MHz / 기술 지원 : AMD Ryzen Master , StoreMI , VR Ready 프리미엄 , SMT(하이퍼스레딩) / 쿨러 : Wraith Stealth 포함 / 시네벤치R23(싱글) : 1502 / 시네벤치R23(멀티) : 11073 닫기",https://img.danuri.io/catalog-image/265/625/012/ae11273cf1854e46873670b244e18469.jpg?shrink=130:130&_v=20260921080609,https://prod.danawa.com/info/?pcode=12625265&cate=112747
151,AMD,AMD 라이젠5-4세대 5500 (세잔),"159,690","AMD(소켓AM4) / 6코어 / 12스레드 / 메모리 규격 : DDR4 / 미탑재 / 4세대(Zen3) / 7nm / 기본 클럭 : 3.6GHz / 최대 클럭 : 4.2GHz / L2 캐시 : 3MB / L3 캐시 : 16MB / TDP : 65W / PCIe3.0 / 3200MHz / 기술 지원 : AMD Ryzen Master , StoreMI , VR Ready 프리미엄 , SMT(하이퍼스레딩) 닫기",https://img.danuri.io/catalog-image/090/688/106/1e86161e13e846509ddc3265f14d2c76.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=106688090&cate=112747
152,AMD,AMD 라이젠7-4세대 5800X (버미어),"365,000","AMD(소켓AM4) / 8코어 / 16스레드 / 메모리 규격 : DDR4 / 미탑재 / 4세대(Zen3) / 7nm / 기본 클럭 : 3.8GHz / 최대 클럭 : 4.7GHz / L2 캐시 : 4MB / L3 캐시 : 32MB / TDP : 105W / PCIe4.0 / 3200MHz / 기술 지원 : AMD Ryzen Master , StoreMI , VR Ready 프리미엄 , SMT(하이퍼스레딩) / 쿨러 : 미포함 / 시네벤치R23(싱글) : 1593 / 시네벤치R23(멀티) : 15416 닫기",https://img.danuri.io/catalog-image/422/902/013/e96a372453444b87bd8ab5d284606bcd.jpg?shrink=130:130&_v=20260921080622,https://prod.danawa.com/info/?pcode=13902422&cate=112747
153,AMD,AMD 라이젠9-4세대 5900X (버미어),"759,000","AMD(소켓AM4) / 12코어 / 24스레드 / 메모리 규격 : DDR4 / 미탑재 / 4세대(Zen3) / 7nm / 기본 클럭 : 3.7GHz / 최대 클럭 : 4.8GHz / L2 캐시 : 6MB / L3 캐시 : 64MB / TDP : 105W / PCIe4.0 / 3200MHz / 기술 지원 : AMD Ryzen Master , StoreMI , VR Ready 프리미엄 , SMT(하이퍼스레딩) / 쿨러 : 미포함 닫기",https://img.danuri.io/catalog-image/425/837/012/121cb4fb4893400ea195b3fdfb3e621e.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=12837425&cate=112747
154,AMD,AMD 라이젠9-4세대 5950X (버미어),"735,000","AMD(소켓AM4) / 16코어 / 32스레드 / 메모리 규격 : DDR4 / 미탑재 / 4세대(Zen3) / 7nm / 기본 클럭 : 3.4GHz / 최대 클럭 : 4.9GHz / L2 캐시 : 8MB / L3 캐시 : 64MB / TDP : 105W / PCIe4.0 / 3200MHz / 기술 지원 : AMD Ryzen Master , StoreMI , VR Ready 프리미엄 , SMT(하이퍼스레딩) / 쿨러 : 미포함 닫기",https://img.danuri.io/catalog-image/262/172/013/75b500e1e64b483e8b1d104db8037e2c.jpg?shrink=130:130&_v=20260921080455,https://prod.danawa.com/info/?pcode=13172262&cate=112747
155,AMD,AMD 라이젠 스레드리퍼 PRO 5955WX (샤갈 프로),"1,627,610",AMD(소켓sWRX8) / 16코어 / 32스레드 / 메모리 규격 : DDR4 / 미탑재 / 4세대(Zen3) / 7nm / 기본 클럭 : 4.0GHz / 최대 클럭 : 4.5GHz / L2 캐시 : 8MB / L3 캐시 : 64MB / TDP : 280W / PCIe4.0 / 3200MHz / 기술 지원 : SMT(하이퍼스레딩) / 쿨러 : 미포함 / 8채널 ECC 메모리 지원 닫기,https://img.danuri.io/catalog-image/820/055/018/6d379afd02a242a0a34591d6af6d5cf1.jpg?shrink=130:130&_v=20260921140252,https://prod.danawa.com/info/?pcode=18055820&cate=112747
156,AMD,AMD 라이젠 스레드리퍼 PRO 5995WX (샤갈 프로),"7,074,300",AMD(소켓sWRX8) / 64코어 / 128스레드 / 메모리 규격 : DDR4 / 미탑재 / 4세대(Zen3) / 7nm / 기본 클럭 : 2.7GHz / 최대 클럭 : 4.5GHz / L2 캐시 : 32MB / L3 캐시 : 256MB / TDP : 280W / PCIe4.0 / 3200MHz / 기술 지원 : SMT(하이퍼스레딩) / 쿨러 : 미포함 / 8채널 ECC 메모리 지원 닫기,https://img.danuri.io/catalog-image/783/570/017/072becb48c1a499ebb81d20d3a769ff1.jpg?shrink=130:130&_v=20260921080443,https://prod.danawa.com/info/?pcode=17570783&cate=112747
157,AMD,AMD 라이젠 스레드리퍼 PRO 5975WX (샤갈 프로),"3,113,320",AMD(소켓sWRX8) / 32코어 / 64스레드 / 메모리 규격 : DDR4 / 미탑재 / 4세대(Zen3) / 7nm / 기본 클럭 : 3.6GHz / 최대 클럭 : 4.5GHz / L2 캐시 : 16MB / L3 캐시 : 128MB / TDP : 280W / PCIe4.0 / 3200MHz / 기술 지원 : SMT(하이퍼스레딩) / 쿨러 : 미포함 / 8채널 ECC 메모리 지원 닫기,https://img.danuri.io/catalog-image/467/685/020/f74ead8515114cd3ab5455808a344d38.jpg?shrink=130:130&_v=20260921080609,https://prod.danawa.com/info/?pcode=20685467&cate=112747
158,AMD,AMD 라이젠 스레드리퍼 PRO 5965WX (샤갈 프로),"2,100,000",AMD(소켓sWRX8) / 24코어 / 48스레드 / 메모리 규격 : DDR4 / 미탑재 / 4세대(Zen3) / 7nm / 기본 클럭 : 3.8GHz / 최대 클럭 : 4.5GHz / L2 캐시 : 12MB / L3 캐시 : 128MB / TDP : 280W / PCIe4.0 / 3200MHz / 기술 지원 : SMT(하이퍼스레딩) / 쿨러 : 미포함 / 8채널 ECC 메모리 지원 닫기,https://img.danuri.io/catalog-image/816/570/017/4c3f7b55b1c2460db33e8653ad7b2024.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=17570816&cate=112747
159,AMD,AMD 라이젠3 PRO 5350GE  (세잔),"168,000","AMD(소켓AM4) / 4코어 / 8스레드 / 메모리 규격 : DDR4 / 탑재 / 4세대(Zen3) / 7nm / 기본 클럭 : 3.6GHz / 최대 클럭 : 4.2GHz / L2 캐시 : 2MB / L3 캐시 : 8MB / TDP : 35W / PCIe3.0 / 3200MHz / AMD 라데온 그래픽 / 기술 지원 : SMT(하이퍼스레딩) , SenseMI , AMD Ryzen Master / 쿨러 : Wraith Stealth 포함 닫기",https://img.danuri.io/catalog-image/216/217/124/050dd449ce9a43ee8efc624228213f21.jpeg?shrink=130:130&_v=20260921080404,https://prod.danawa.com/info/?pcode=124217216&cate=112747
160,AMD,AMD 라이젠5-4세대 5600XT (버미어),"398,000","AMD(소켓AM4) / 6코어 / 12스레드 / 메모리 규격 : DDR4 / 미탑재 / 4세대(Zen3) / 7nm / 기본 클럭 : 3.7GHz / 최대 클럭 : 4.7GHz / L2 캐시 : 3MB / L3 캐시 : 32MB / TDP : 65W / PCIe4.0 / 3200MHz / 기술 지원 : AMD Ryzen Master , StoreMI , VR Ready 프리미엄 , SMT(하이퍼스레딩) / 쿨러 : Wraith Stealth 포함 닫기",https://img.danuri.io/catalog-image/159/051/074/1ba367af17b2420191b5d0838ce4abd3.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=74051159&cate=112747
161,AMD,AMD 라이젠9-4세대 5900XT (버미어),"700,000","AMD(소켓AM4) / 16코어 / 32스레드 / 메모리 규격 : DDR4 / 미탑재 / 4세대(Zen3) / 7nm / 기본 클럭 : 3.3GHz / 최대 클럭 : 4.8GHz / L2 캐시 : 8MB / L3 캐시 : 64MB / TDP : 105W / PCIe4.0 / 3200MHz / 기술 지원 : AMD Ryzen Master , StoreMI , VR Ready 프리미엄 , SMT(하이퍼스레딩) / 쿨러 : 미포함 / 출시가: 349달러(VAT별도) 닫기",https://img.danuri.io/catalog-image/036/165/062/57faaf6d0e984d65b3ead520681d5bc5.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=62165036&cate=112747
162,AMD,AMD 라이젠5-4세대 5600T (버미어),"230,170","AMD(소켓AM4) / 6코어 / 12스레드 / 메모리 규격 : DDR4 / 미탑재 / 4세대(Zen3) / 7nm / 기본 클럭 : 3.5GHz / 최대 클럭 : 4.5GHz / L2 캐시 : 3MB / L3 캐시 : 32MB / TDP : 65W / PCIe4.0 / 3200MHz / 기술 지원 : StoreMI , VR Ready 프리미엄 , SMT(하이퍼스레딩) / 쿨러 : Wraith Stealth 포함 닫기",https://img.danuri.io/catalog-image/059/254/070/faf343dbf0384665a74e6de8b776b003.jpg?shrink=130:130&_v=20260921080454,https://prod.danawa.com/info/?pcode=70254059&cate=112747
163,AMD,AMD 라이젠7-4세대 5700 (세잔),"334,810","AMD(소켓AM4) / 8코어 / 16스레드 / 메모리 규격 : DDR4 / 미탑재 / 4세대(Zen3) / 7nm / 기본 클럭 : 3.7GHz / 최대 클럭 : 4.6GHz / L2 캐시 : 4MB / L3 캐시 : 16MB / TDP : 65W / PCIe3.0 / 3200MHz / 기술 지원 : AMD Ryzen Master , StoreMI , VR Ready 프리미엄 , SMT(하이퍼스레딩) / 쿨러 : Wraith Stealth 포함 닫기",https://img.danuri.io/catalog-image/090/337/034/7565267e82b44a3fb8c68378266364e9.jpg?shrink=130:130&_v=20260921080609,https://prod.danawa.com/info/?pcode=34337090&cate=112747
164,AMD,AMD 라이젠3-4세대 5300G (세잔),"178,670","AMD(소켓AM4) / 4코어 / 8스레드 / 메모리 규격 : DDR4 / 탑재 / 4세대(Zen3) / 7nm / 기본 클럭 : 4GHz / 최대 클럭 : 4.2GHz / L2 캐시 : 2MB / L3 캐시 : 8MB / TDP : 65W / PCIe3.0 / 3200MHz / AMD 라데온 그래픽 / 기술 지원 : AMD Ryzen Master , SMT(하이퍼스레딩) , SenseMI / 쿨러 : Wraith Stealth 포함 닫기",https://img.danuri.io/catalog-image/251/254/070/05ec9e33bf5941e09205f2b3ebd00daf.jpg?shrink=130:130&_v=20260921080443,https://prod.danawa.com/info/?pcode=70254251&cate=112747
165,AMD,AMD 라이젠7-5세대 7800X3D (라파엘),"441,380","AMD(소켓AM5) / 8코어 / 16스레드 / 메모리 규격 : DDR5 / 탑재 / 5세대(Zen4) / 5nm / 기본 클럭 : 4.2GHz / 최대 클럭 : 5.0GHz / L2 캐시 : 8MB / L3 캐시 : 96MB / TDP : 120W / PPT : 162W / PCIe5.0 / 5200MHz / AMD 라데온 그래픽 / 기술 지원 : AMD Ryzen Master , AMD 3D V캐시 , SMT(하이퍼스레딩) / 쿨러 : 미포함 / 시네벤치R23(싱글) : 1788 / 시네벤치R23(멀티) : 18208 닫기",https://img.danuri.io/catalog-image/934/627/019/06dbb694db084f5b8ddca38ffa95d717.jpg?shrink=130:130&_v=20260921140353,https://prod.danawa.com/info/?pcode=19627934&cate=112747
166,AMD,AMD 라이젠5-5세대 7500F (라파엘),"174,800",AMD(소켓AM5) / 6코어 / 12스레드 / 메모리 규격 : DDR5 / 미탑재 / 5세대(Zen4) / 5nm / 기본 클럭 : 3.7GHz / 최대 클럭 : 5.0GHz / L2 캐시 : 6MB / L3 캐시 : 32MB / TDP : 65W / PPT : 88W / PCIe5.0 / 5200MHz / 기술 지원 : SMT(하이퍼스레딩) / 쿨러 : Wraith Stealth 포함 / 시네벤치R23(싱글) : 1824 / 시네벤치R23(멀티) : 13824 / 출시가: 179달러(VAT별도) 닫기,https://img.danuri.io/catalog-image/499/694/021/def25f4b749f47b499d21a4023537502.jpg?shrink=130:130&_v=20260921110334,https://prod.danawa.com/info/?pcode=21694499&cate=112747
167,AMD,AMD 라이젠5-5세대 7500X3D (라파엘),"324,690","AMD(소켓AM5) / 6코어 / 12스레드 / 메모리 규격 : DDR5 / 탑재 / 5세대(Zen4) / 5nm / 기본 클럭 : 4.0GHz / 최대 클럭 : 4.5GHz / L2 캐시 : 6MB / L3 캐시 : 96MB / TDP : 65W / PPT : 88W / PCIe5.0 / 5200MHz / AMD 라데온 그래픽 / 기술 지원 : AMD Ryzen Master , AMD 3D V캐시 , SMT(하이퍼스레딩) / 쿨러 : 미포함 닫기",https://img.danuri.io/catalog-image/188/223/104/024ce0eba5f0448fab82a5962975de0d.jpg?shrink=130:130&_v=20260921080443,https://prod.danawa.com/info/?pcode=104223188&cate=112747
168,AMD,AMD 라이젠7-5세대 7700X3D (라파엘),"433,180","AMD(소켓AM5) / 8코어 / 16스레드 / 메모리 규격 : DDR5 / 탑재 / 5세대(Zen4) / 5nm / 기본 클럭 : 4.0GHz / 최대 클럭 : 4.5GHz / L2 캐시 : 8MB / L3 캐시 : 96MB / TDP : 120W / PPT : 162W / PCIe5.0 / 5200MHz / AMD 라데온 그래픽 / 기술 지원 : SMT(하이퍼스레딩) , AMD Ryzen Master , AMD 3D V캐시 / 쿨러 : 미포함 닫기",https://img.danuri.io/catalog-image/946/234/123/407d7ff17c024d2cbd88b8336b57805b.jpeg?shrink=130:130&_v=20260921110548,https://prod.danawa.com/info/?pcode=123234946&cate=112747
169,AMD,AMD 라이젠5-5세대 7600 (라파엘),"221,760",AMD(소켓AM5) / 6코어 / 12스레드 / 메모리 규격 : DDR5 / 탑재 / 5세대(Zen4) / 5nm / 기본 클럭 : 3.8GHz / 최대 클럭 : 5.1GHz / L2 캐시 : 6MB / L3 캐시 : 32MB / TDP : 65W / PPT : 88W / PCIe5.0 / 5200MHz / AMD 라데온 그래픽 / 기술 지원 : SMT(하이퍼스레딩) / 쿨러 : Wraith Stealth 포함 / 시네벤치R23(싱글) : 1864 / 시네벤치R23(멀티) : 14387 닫기,https://img.danuri.io/catalog-image/496/718/018/031ab8fed06846d89d6b4f8acbf4f953.jpg?shrink=130:130&_v=20260921092724,https://prod.danawa.com/info/?pcode=18718496&cate=112747
170,AMD,AMD 라이젠9-5세대 7900X (라파엘),"415,000",AMD(소켓AM5) / 12코어 / 24스레드 / 메모리 규격 : DDR5 / 탑재 / 5세대(Zen4) / 5nm / 기본 클럭 : 4.7GHz / 최대 클럭 : 5.6GHz / L2 캐시 : 12MB / L3 캐시 : 64MB / TDP : 170W / PPT : 230W / PCIe5.0 / 5200MHz / AMD 라데온 그래픽 / 기술 지원 : SMT(하이퍼스레딩) / 쿨러 : 미포함 / 시네벤치R23(싱글) : 2034 / 시네벤치R23(멀티) : 29349 닫기,https://img.danuri.io/catalog-image/418/402/028/38a8c5af5a6f489ca8a8020db05f5982.jpg?shrink=130:130&_v=20260921080457,https://prod.danawa.com/info/?pcode=28402418&cate=112747
171,AMD,AMD 라이젠7-5세대 7700 (라파엘),"345,990",AMD(소켓AM5) / 8코어 / 16스레드 / 메모리 규격 : DDR5 / 탑재 / 5세대(Zen4) / 5nm / 기본 클럭 : 3.8GHz / 최대 클럭 : 5.3GHz / L2 캐시 : 8MB / L3 캐시 : 32MB / TDP : 65W / PPT : 88W / PCIe5.0 / 5200MHz / AMD 라데온 그래픽 / 기술 지원 : SMT(하이퍼스레딩) / 쿨러 : Wraith Stealth 포함 / 시네벤치R23(싱글) : 1933 / 시네벤치R23(멀티) : 18854 / 25년 9월부로 제공쿨러 변경 닫기,https://img.danuri.io/catalog-image/538/718/018/acced76a7e814740af194b9c6d1d9678.jpg?shrink=130:130&_v=20260921080455,https://prod.danawa.com/info/?pcode=18718538&cate=112747
172,AMD,AMD 라이젠9-5세대 7900 (라파엘),"484,930",AMD(소켓AM5) / 12코어 / 24스레드 / 메모리 규격 : DDR5 / 탑재 / 5세대(Zen4) / 5nm / 기본 클럭 : 3.7GHz / 최대 클럭 : 5.4GHz / L2 캐시 : 12MB / L3 캐시 : 64MB / TDP : 65W / PPT : 88W / PCIe5.0 / 5200MHz / AMD 라데온 그래픽 / 기술 지원 : SMT(하이퍼스레딩) / 쿨러 : Wraith PRISM 포함 / 시네벤치R23(싱글) : 1969 / 시네벤치R23(멀티) : 24527 닫기,https://img.danuri.io/catalog-image/631/718/018/6543339aba9a40919760e175ab568f77.jpg?shrink=130:130&_v=20260921080458,https://prod.danawa.com/info/?pcode=18718631&cate=112747
173,AMD,AMD 라이젠9-5세대 7950X3D (라파엘),"689,550","AMD(소켓AM5) / 16코어 / 32스레드 / 메모리 규격 : DDR5 / 탑재 / 5세대(Zen4) / 5nm / 기본 클럭 : 4.2GHz / 최대 클럭 : 5.7GHz / L2 캐시 : 16MB / L3 캐시 : 128MB / TDP : 120W / PPT : 162W / PCIe5.0 / 5200MHz / AMD 라데온 그래픽 / 기술 지원 : AMD Ryzen Master , AMD 3D V캐시 , SMT(하이퍼스레딩) / 쿨러 : 미포함 / 시네벤치R23(싱글) : 2060 / 시네벤치R23(멀티) : 36372 닫기",https://img.danuri.io/catalog-image/601/627/019/2b263713649947868d8f1477bb39b4a6.jpg?shrink=130:130&_v=20260921111718,https://prod.danawa.com/info/?pcode=19627601&cate=112747
174,AMD,AMD 라이젠7-5세대 7700X (라파엘),"363,000",AMD(소켓AM5) / 8코어 / 16스레드 / 메모리 규격 : DDR5 / 탑재 / 5세대(Zen4) / 5nm / 기본 클럭 : 4.5GHz / 최대 클럭 : 5.4GHz / L2 캐시 : 8MB / L3 캐시 : 32MB / TDP : 105W / PPT : 142W / PCIe5.0 / 5200MHz / AMD 라데온 그래픽 / 기술 지원 : SMT(하이퍼스레딩) / 쿨러 : 미포함 / 시네벤치R23(싱글) : 2018 / 시네벤치R23(멀티) : 20059 닫기,https://img.danuri.io/catalog-image/140/945/027/b7f63096e7e445e19ea42c5c5153e305.jpg?shrink=130:130&_v=20260921140949,https://prod.danawa.com/info/?pcode=27945140&cate=112747
175,AMD,AMD 라이젠5-5세대 7400F (라파엘),"169,310","AMD(소켓AM5) / 6코어 / 12스레드 / 메모리 규격 : DDR5 / 미탑재 / 5세대(Zen4) / 5nm / 기본 클럭 : 3.7GHz / 최대 클럭 : 4.7GHz / L2 캐시 : 6MB / L3 캐시 : 32MB / TDP : 65W / PPT : 88W / PCIe5.0 / 5200MHz / 기술 지원 : VR Ready 프리미엄 , SMT(하이퍼스레딩) / 쿨러 : Wraith Stealth 포함 / 시네벤치R23(싱글) : 1646 / 시네벤치R23(멀티) : 13508 닫기",https://img.danuri.io/catalog-image/328/705/097/a43ab1d1050847c085ff1a78c3547a25.jpg?shrink=130:130&_v=20260921134638,https://prod.danawa.com/info/?pcode=97705328&cate=112747
176,AMD,AMD 라이젠9-5세대 7950X (라파엘),"1,500,000",AMD(소켓AM5) / 16코어 / 32스레드 / 메모리 규격 : DDR5 / 탑재 / 5세대(Zen4) / 5nm / 기본 클럭 : 4.5GHz / 최대 클럭 : 5.7GHz / L2 캐시 : 16MB / L3 캐시 : 64MB / TDP : 170W / PPT : 230W / PCIe5.0 / 5200MHz / AMD 라데온 그래픽 / 기술 지원 : SMT(하이퍼스레딩) / 쿨러 : 미포함 / 시네벤치R23(싱글) : 2025 / 시네벤치R23(멀티) : 36836 닫기,https://img.danuri.io/catalog-image/197/613/020/06af130126d4459fa5b9d31fc2f0306f.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=20613197&cate=112747
177,AMD,AMD 라이젠5-5세대 7400 (라파엘),"189,230",AMD(소켓AM5) / 6코어 / 12스레드 / 메모리 규격 : DDR5 / 탑재 / 5세대(Zen4) / 5nm / 기본 클럭 : 3.3GHz / 최대 클럭 : 4.3GHz / L2 캐시 : 6MB / L3 캐시 : 16MB / TDP : 65W / PPT : 88W / PCIe5.0 / 5200MHz / AMD 라데온 그래픽 / 기술 지원 : SMT(하이퍼스레딩) / 쿨러 : Wraith Stealth 포함 닫기,https://img.danuri.io/catalog-image/163/705/097/595c39eba53c4fb5a241a5b954c139a4.jpg?shrink=130:130&_v=20260921080442,https://prod.danawa.com/info/?pcode=97705163&cate=112747
178,AMD,AMD 라이젠5-5세대 7600X (라파엘),"292,390",AMD(소켓AM5) / 6코어 / 12스레드 / 메모리 규격 : DDR5 / 탑재 / 5세대(Zen4) / 5nm / 기본 클럭 : 4.7GHz / 최대 클럭 : 5.3GHz / L2 캐시 : 6MB / L3 캐시 : 32MB / TDP : 105W / PPT : 142W / PCIe5.0 / 5200MHz / AMD 라데온 그래픽 / 기술 지원 : SMT(하이퍼스레딩) / 쿨러 : 미포함 / 시네벤치R23(싱글) : 1961 / 시네벤치R23(멀티) : 15215 닫기,https://img.danuri.io/catalog-image/619/757/027/401fe76f11614244af4830e37873f663.jpg?shrink=130:130&_v=20260921080609,https://prod.danawa.com/info/?pcode=27757619&cate=112747
