번호,제조사,제품명,가격,세부스펙,이미지,상품주소
227,시소닉,시소닉 NEW FOCUS V4 GX-850 GOLD 풀모듈러 ATX3.1,"210,960",ATX 파워 / 850W / 80 PLUS 골드 / 케이블연결 : 풀모듈러 / LAMBDA인증 : A- / +12V 싱글레일 / +12V 가용률 : 98% / 액티브PFC / PF(역률) : 99% / 135mm 팬 / 깊이 : 140mm / 무상 10년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x2 / PCIe 16핀(12+4) : 12V2x6 1개 / PCIe 8핀(6+2) : 3개 / SATA : 8개 / IDE 4핀 : 3개 / [부가기능] 팬리스모드 / 자동 팬 조절 / 대기전력 1W 미만 닫기,https://img.danuri.io/catalog-image/021/577/067/747e78a57e504d94a8f4d77fb76f928d.jpg?shrink=130:130&_v=20260921131208,https://prod.danawa.com/info/?pcode=67577021&cate=112777
228,시소닉,시소닉 VERTEX GX-1200 GOLD 풀모듈러 ATX3.1,"399,000","ATX 파워 / 1200W / 80 PLUS 골드 / 케이블연결 : 풀모듈러 / ETA인증 : PLATINUM / LAMBDA인증 : A- / +12V 싱글레일 / +12V 가용률 : 100% / 액티브PFC / PF(역률) : 99% / 135mm 팬 / 깊이 : 160mm / 무상 12년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x2 / PCIe 16핀(12+4) : 12V2x6 1개 / PCIe 8핀(6+2) : 3개 / SATA : 16개 / SATA3.3 : 2개 / IDE 4핀 : 3개 / [부가기능] 팬리스모드 / 자동 팬 조절 / 대기전력 1W 미만 / [변경사항] 23년 11월 A/S 보증기간 무상 10년 → 12년으로 변경 / 25년 5월 ATX3.1인증 추가로 변경, PCIe 16핀(12+4) 12VHPWR →12V2x6로 변경 닫기",https://img.danuri.io/catalog-image/087/698/018/6d7fb50e393c459e9ad4f5cb1f7ae211.jpg?shrink=130:130&_v=20260921145558,https://prod.danawa.com/info/?pcode=18698087&cate=112777
229,시소닉,시소닉 VERTEX GX-1200 GOLD 풀모듈러 화이트 ATX3.1,"440,000","ATX 파워 / 1200W / 80 PLUS 골드 / 케이블연결 : 풀모듈러 / ETA인증 : PLATINUM / LAMBDA인증 : A- / +12V 싱글레일 / +12V 가용률 : 100% / 액티브PFC / PF(역률) : 99% / 135mm 팬 / 깊이 : 160mm / 무상 12년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x2 / PCIe 16핀(12+4) : 12V2x6 1개 / PCIe 8핀(6+2) : 3개 / SATA : 16개 / SATA3.3 : 2개 / IDE 4핀 : 3개 / [부가기능] 팬리스모드 / 자동 팬 조절 / [변경사항] 25년 5월 ATX3.1인증 추가로 변경, PCIe 16핀(12+4) 12VHPWR →12V2x6로 변경 닫기",https://img.danuri.io/catalog-image/666/035/063/c6675aea86d74e678d6b76c47693ace8.jpg?shrink=130:130&_v=20260921090359,https://prod.danawa.com/info/?pcode=63035666&cate=112777
230,시소닉,시소닉 CORE V2 GX-650 GOLD 풀모듈러 ATX3.1,"140,000",ATX 파워 / 650W / 80 PLUS 골드 / 케이블연결 : 풀모듈러 / +12V 싱글레일 / +12V 가용률 : 99% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 10년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x2 / PCIe 16핀(12+4) : 12V2x6 1개 / PCIe 8핀(6+2) : 2개 / SATA : 6개 / IDE 4핀 : 3개 / [부가기능] 자동 팬 조절 / 대기전력 1W 미만 닫기,https://img.danuri.io/catalog-image/782/843/078/450357fe784c4f0f95ab31d45388b4b1.jpg?shrink=130:130&_v=20260921080622,https://prod.danawa.com/info/?pcode=78843782&cate=112777
231,시소닉,시소닉 NEW FOCUS V4 GX-1000 GOLD 풀모듈러 ATX3.1 화이트,"288,990",ATX 파워 / 1000W / 80 PLUS 골드 / 케이블연결 : 풀모듈러 / ETA인증 : GOLD / LAMBDA인증 : A- / +12V 싱글레일 / +12V 가용률 : 99% / 액티브PFC / PF(역률) : 99% / 135mm 팬 / 깊이 : 140mm / 무상 10년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x2 / PCIe 16핀(12+4) : 12V2x6 1개 / PCIe 8핀(6+2) : 3개 / SATA : 8개 / IDE 4핀 : 3개 / [부가기능] 팬리스모드 / 자동 팬 조절 / 대기전력 1W 미만 닫기,https://img.danuri.io/catalog-image/342/577/067/976f2047edc246288b34d7d761fefb13.jpg?shrink=130:130&_v=20260921095812,https://prod.danawa.com/info/?pcode=67577342&cate=112777
232,시소닉,시소닉 PRIME TITANIUM TX-1300 풀모듈러 ATX3.1,"827,500",ATX 파워 / 1300W / 80 PLUS 티타늄 / 케이블연결 : 풀모듈러 / ETA인증 : TITANIUM / LAMBDA인증 : A++ / +12V 싱글레일 / +12V 가용률 : 99% / 액티브PFC / PF(역률) : 99% / 135mm 팬 / 깊이 : 210mm / 무상 12년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x3 / PCIe 16핀(12+4) : 12V2x6 1개 / PCIe 8핀(6+2) : 6개 / SATA : 16개 / SATA3.3 : 2개 / IDE 4핀 : 3개 / [부가기능] 팬리스모드 / 자동 팬 조절 / 프리볼트 닫기,https://img.danuri.io/catalog-image/119/895/074/120611216fd24c948b5f03e4cee90373.jpg?shrink=130:130&_v=20260921110809,https://prod.danawa.com/info/?pcode=74895119&cate=112777
233,시소닉,시소닉 CORE V2 GX-750 GOLD 풀모듈러 ATX3.1,"155,000",ATX 파워 / 750W / 80 PLUS 골드 / 케이블연결 : 풀모듈러 / +12V 싱글레일 / +12V 가용률 : 99% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 10년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x2 / PCIe 16핀(12+4) : 12V2x6 1개 / PCIe 8핀(6+2) : 2개 / SATA : 6개 / IDE 4핀 : 3개 / [부가기능] 자동 팬 조절 / 대기전력 1W 미만 닫기,https://img.danuri.io/catalog-image/821/843/078/6888baf02ab8471ea564626b510ad9bb.jpg?shrink=130:130&_v=20260921080622,https://prod.danawa.com/info/?pcode=78843821&cate=112777
234,시소닉,시소닉 CORE V2 GX-850 GOLD 풀모듈러 ATX3.1,"179,460",ATX 파워 / 850W / 80 PLUS 골드 / 케이블연결 : 풀모듈러 / +12V 싱글레일 / +12V 가용률 : 98% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 10년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x2 / PCIe 16핀(12+4) : 12V2x6 1개 / PCIe 8핀(6+2) : 3개 / SATA : 6개 / IDE 4핀 : 3개 / [부가기능] 자동 팬 조절 / 대기전력 1W 미만 닫기,https://img.danuri.io/catalog-image/112/844/078/3cfc1ef1c5184268b624c2d6a0f2ea8b.jpg?shrink=130:130&_v=20260921080457,https://prod.danawa.com/info/?pcode=78844112&cate=112777
235,시소닉,시소닉 PRIME TITANIUM TX-1600 풀모듈러 ATX3.1,"1,019,990",ATX 파워 / 1600W / 80 PLUS 티타늄 / 케이블연결 : 풀모듈러 / ETA인증 : TITANIUM / LAMBDA인증 : A / +12V 싱글레일 / +12V 가용률 : 99% / 액티브PFC / PF(역률) : 99% / 135mm 팬 / 깊이 : 210mm / 무상 12년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x3 / PCIe 16핀(12+4) : 12V2x6 2개 / PCIe 8핀(6+2) : 6개 / SATA : 16개 / SATA3.3 : 2개 / IDE 4핀 : 3개 / [부가기능] 팬리스모드 / 자동 팬 조절 / 프리볼트 닫기,https://img.danuri.io/catalog-image/005/895/074/01fca396385d46db9103932204be1f80.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=74895005&cate=112777
236,시소닉,시소닉 NEW FOCUS V4 GX-850 GOLD 풀모듈러 ATX3.1 화이트,"232,000",ATX 파워 / 850W / 80 PLUS 골드 / 케이블연결 : 풀모듈러 / ETA인증 : PLATINUM / LAMBDA인증 : A- / +12V 싱글레일 / +12V 가용률 : 98% / 액티브PFC / PF(역률) : 99% / 135mm 팬 / 깊이 : 140mm / 무상 10년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x2 / PCIe 16핀(12+4) : 12V2x6 1개 / PCIe 8핀(6+2) : 3개 / SATA : 8개 / IDE 4핀 : 3개 / [부가기능] 팬리스모드 / 자동 팬 조절 / 대기전력 1W 미만 닫기,https://img.danuri.io/catalog-image/330/577/067/b80a6b8faf0e46519c0b899df854e08b.jpg?shrink=130:130&_v=20260921095709,https://prod.danawa.com/info/?pcode=67577330&cate=112777
237,시소닉,시소닉 PRIME PLATINUM PX-1600 풀모듈러 ATX3.1,"799,990",ATX 파워 / 1600W / 80 PLUS 플래티넘 / 케이블연결 : 풀모듈러 / ETA인증 : TITANIUM / LAMBDA인증 : A- / +12V 싱글레일 / +12V 가용률 : 99% / 액티브PFC / PF(역률) : 99% / 135mm 팬 / 깊이 : 210mm / 무상 12년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x3 / PCIe 16핀(12+4) : 12V2x6 2개 / PCIe 8핀(6+2) : 6개 / SATA : 16개 / SATA3.3 : 2개 / IDE 4핀 : 3개 / [부가기능] 팬리스모드 / 자동 팬 조절 / 프리볼트 닫기,https://img.danuri.io/catalog-image/068/895/074/3b93ada900f241699a4cc8187cdf0755.jpg?shrink=130:130&_v=20260921080443,https://prod.danawa.com/info/?pcode=74895068&cate=112777
238,시소닉,시소닉 NEW FOCUS V4 GX-750 GOLD 풀모듈러 ATX3.1,"199,000",ATX 파워 / 750W / 80 PLUS 골드 / 케이블연결 : 풀모듈러 / ETA인증 : GOLD / LAMBDA인증 : A- / +12V 싱글레일 / +12V 가용률 : 99% / 액티브PFC / PF(역률) : 99% / 135mm 팬 / 깊이 : 140mm / 무상 10년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x2 / PCIe 16핀(12+4) : 12V2x6 1개 / PCIe 8핀(6+2) : 2개 / SATA : 8개 / IDE 4핀 : 3개 / [부가기능] 팬리스모드 / 자동 팬 조절 / 대기전력 1W 미만 닫기,https://img.danuri.io/catalog-image/934/576/067/65de20173130459f8f732e84c020204d.jpg?shrink=130:130&_v=20260921080454,https://prod.danawa.com/info/?pcode=67576934&cate=112777
239,시소닉,시소닉 PRIME PLATINUM PX-2200 풀모듈러 ATX3,"920,000",ATX 파워 / 2200W / 80 PLUS 플래티넘 / 케이블연결 : 풀모듈러 / +12V 싱글레일 / 액티브PFC / PF(역률) : 99% / 135mm 팬 / 깊이 : 210mm / 무상 12년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x3 / PCIe 16핀(12+4) : 12V2x6 4개 / PCIe 8핀(6+2) : 4개 / SATA : 16개 / SATA3.3 : 2개 / IDE 4핀 : 3개 / [부가기능] 팬리스모드 / 자동 팬 조절 / 대기전력 1W 미만 닫기,https://img.danuri.io/catalog-image/960/174/062/c4c93154ac8f48cf8b56a860558fd3d3.jpg?shrink=130:130&_v=20260921080609,https://prod.danawa.com/info/?pcode=62174960&cate=112777
240,시소닉,시소닉 CORE V2 GX-850 GOLD 풀모듈러 ATX3.1 화이트,"195,000",ATX 파워 / 850W / 80 PLUS 골드 / 케이블연결 : 풀모듈러 / +12V 싱글레일 / +12V 가용률 : 98% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 10년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x2 / PCIe 16핀(12+4) : 12V2x6 1개 / PCIe 8핀(6+2) : 3개 / SATA : 6개 / IDE 4핀 : 3개 / [부가기능] 자동 팬 조절 / 대기전력 1W 미만 닫기,https://img.danuri.io/catalog-image/340/844/078/494fbe6b00114458b1aa73769a3ae259.jpg?shrink=130:130&_v=20260921144508,https://prod.danawa.com/info/?pcode=78844340&cate=112777
241,시소닉,시소닉 CORE V2 GX-750 GOLD 풀모듈러 ATX3.1 화이트,"165,000",ATX 파워 / 750W / 80 PLUS 골드 / 케이블연결 : 풀모듈러 / +12V 싱글레일 / +12V 가용률 : 99% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 10년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x2 / PCIe 16핀(12+4) : 12V2x6 1개 / PCIe 8핀(6+2) : 2개 / SATA : 6개 / IDE 4핀 : 3개 / [부가기능] 자동 팬 조절 / 대기전력 1W 미만 닫기,https://img.danuri.io/catalog-image/848/843/078/756ef967a07f4bb5b2f2a4ae3b536449.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=78843848&cate=112777
242,시소닉,시소닉 PRIME TITANIUM TX-1300 풀모듈러 ATX3.0,"957,600",ATX 파워 / 1300W / 80 PLUS 티타늄 / 케이블연결 : 풀모듈러 / ETA인증 : TITANIUM / LAMBDA인증 : A++ / +12V 싱글레일 / +12V 가용률 : 99% / 액티브PFC / PF(역률) : 99% / 135mm 팬 / 깊이 : 210mm / 무상 12년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x3 / PCIe 16핀(12+4) : 12VHPWR 1개 / PCIe 8핀(6+2) : 6개 / SATA : 16개 / SATA3.3 : 2개 / IDE 4핀 : 3개 / [부가기능] 팬리스모드 / 자동 팬 조절 / 수동 팬 조절 / 프리볼트 닫기,https://img.danuri.io/catalog-image/484/193/021/53494cfc0f6e44c2806011ed6c1ddf65.jpg?shrink=130:130&_v=20260921080404,https://prod.danawa.com/info/?pcode=21193484&cate=112777
243,시소닉,시소닉 FOCUS GOLD GM-850 모듈러,"300,000",ATX 파워 / 850W / 80 PLUS 골드 / 케이블연결 : 세미모듈러 / 전압변동 : ±3% / +12V 가용률 : 99% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 7년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x2 / PCIe 8핀(6+2) : 6개 / SATA : 8개 / IDE 4핀 : 3개 / [부가기능] 자동 팬 조절 / 대기전력 1W 미만 / 프리볼트 / 플랫케이블 닫기,https://img.danuri.io/catalog-image/835/448/010/2d483bdecfc9452b8c780f50050e2d58.jpg?shrink=130:130&_v=20260921080455,https://prod.danawa.com/info/?pcode=10448835&cate=112777
244,시소닉,시소닉 B12 BRONZE BC-850,"130,560",ATX 파워 / 850W / 80 PLUS 브론즈 / 케이블연결 : 케이블일체형 / 전압변동 : ±3% / +12V 싱글레일 / +12V 가용률 : 99% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 5년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x2 / PCIe 8핀(6+2) : 3개 / SATA : 6개 / IDE 4핀 : 3개 / [부가기능] 자동 팬 조절 / 프리볼트 / 플랫케이블 닫기,https://img.danuri.io/catalog-image/920/087/018/480750c1c5c5441ebd0981f346b83766.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=18087920&cate=112777
245,시소닉,시소닉 FOCUS GOLD GX-850 풀모듈러,"248,000",ATX 파워 / 850W / 80 PLUS 골드 / 케이블연결 : 풀모듈러 / 전압변동 : ±3% / +12V 싱글레일 / +12V 가용률 : 99% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 10년 / [커넥터] 메인전원 : 24핀 / 보조전원 : (4+4)핀x2 / PCIe 8핀(6+2) : 6개 / SATA : 10개 / SATA3.3 : 2개 / IDE 4핀 : 5개 / [부가기능] 팬리스모드 / 자동 팬 조절 / 수동 팬 조절 / 대기전력 1W 미만 / 프리볼트 / 플랫케이블 닫기,https://img.danuri.io/catalog-image/844/515/009/e7164d2448c840b6b7dd9e589d2a9855.jpg?shrink=130:130&_v=20260921080609,https://prod.danawa.com/info/?pcode=9515844&cate=112777
246,시소닉,시소닉 FOCUS GOLD GM-750 모듈러,"200,000",ATX 파워 / 750W / 80 PLUS 골드 / 케이블연결 : 세미모듈러 / 전압변동 : ±3% / +12V 가용률 : 99% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 7년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x2 / PCIe 8핀(6+2) : 4개 / SATA : 8개 / IDE 4핀 : 3개 / [부가기능] 대기전력 1W 미만 / 프리볼트 / 플랫케이블 닫기,https://img.danuri.io/catalog-image/097/782/009/f9a17cf70f3d4d69b554c5b62dd556bb.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=9782097&cate=112777
247,시소닉,시소닉 B12 BRONZE BM-750 모듈러,"153,440",ATX 파워 / 750W / 80 PLUS 브론즈 / 케이블연결 : 세미모듈러 / 전압변동 : ±3% / +12V 싱글레일 / +12V 가용률 : 99% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 5년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x2 / PCIe 8핀(6+2) : 3개 / SATA : 6개 / IDE 4핀 : 3개 / [부가기능] 자동 팬 조절 / 프리볼트 / 플랫케이블 닫기,https://img.danuri.io/catalog-image/923/087/018/e7c6c40622564acdba8f7401bdd7dd46.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=18087923&cate=112777
248,시소닉,시소닉 PRIME PLATINUM PX-1600 풀모듈러,"800,000",ATX 파워 / 1600W / 80 PLUS 플래티넘 / 케이블연결 : 풀모듈러 / 전압변동 : ±0.5% / +12V 싱글레일 / +12V 가용률 : 100% / 액티브PFC / PF(역률) : 99% / 135mm 팬 / 깊이 : 210mm / 무상 12년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x3 / PCIe 16핀(12+4) : 12VHPWR 2개 / PCIe 8핀(6+2) : 8개 / SATA : 16개 / SATA3.3 : 2개 / IDE 4핀 : 3개 / [부가기능] 팬리스모드 / 자동 팬 조절 / 수동 팬 조절 / 대기전력 1W 미만 / 프리볼트 / 플랫케이블 / 파워 서플라이 테스터 제공 / 12VHPWR 최대 600W 지원 닫기,https://img.danuri.io/catalog-image/129/870/017/4715d34558fd422cad284168e5241bfe.jpg?shrink=130:130&_v=20260921080622,https://prod.danawa.com/info/?pcode=17870129&cate=112777
249,시소닉,시소닉 NEW FOCUS GX-750 GOLD 풀모듈러 ATX3.0,"227,770",ATX 파워 / 750W / 80 PLUS 골드 / 케이블연결 : 풀모듈러 / ETA인증 : GOLD / LAMBDA인증 : A- / +12V 싱글레일 / 액티브PFC / PF(역률) : 99% / 135mm 팬 / 깊이 : 150mm / 무상 10년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x2 / PCIe 16핀(12+4) : 12VHPWR 1개 / PCIe 8핀(6+2) : 2개 / SATA : 8개 / SATA3.3 : 2개 / IDE 4핀 : 3개 / 팬리스모드 / 자동 팬 조절 닫기,https://img.danuri.io/catalog-image/680/416/028/a6f170f3a36049828ae8e46c033dbecb.jpg?shrink=130:130&_v=20260921080609,https://prod.danawa.com/info/?pcode=28416680&cate=112777
250,시소닉,시소닉 B12 BRONZE BM-850 모듈러,"148,800",ATX 파워 / 850W / 80 PLUS 브론즈 / 케이블연결 : 세미모듈러 / 전압변동 : ±3% / +12V 싱글레일 / +12V 가용률 : 99% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 5년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x2 / PCIe 8핀(6+2) : 3개 / SATA : 6개 / IDE 4핀 : 3개 / [부가기능] 자동 팬 조절 / 프리볼트 / 플랫케이블 닫기,https://img.danuri.io/catalog-image/932/087/018/1e31932c64484fa0ac197cdffe7d893a.jpg?shrink=130:130&_v=20260918080512,https://prod.danawa.com/info/?pcode=18087932&cate=112777
251,시소닉,시소닉 NEW FOCUS GX-850 GOLD 풀모듈러 ATX3.0,"200,000",ATX 파워 / 850W / 80 PLUS 골드 / 케이블연결 : 풀모듈러 / ETA인증 : GOLD / LAMBDA인증 : STANDARD++ / +12V 싱글레일 / 액티브PFC / PF(역률) : 99% / 135mm 팬 / 깊이 : 140mm / 무상 10년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x2 / PCIe 16핀(12+4) : 12VHPWR 1개 / PCIe 8핀(6+2) : 3개 / SATA : 8개 / SATA3.3 : 2개 / IDE 4핀 : 3개 / [부가기능] 팬리스모드 / 자동 팬 조절 닫기,https://img.danuri.io/catalog-image/773/416/028/8ac05b3a52d844779c9cc6fd1fdec2a8.jpg?shrink=130:130&_v=20260921143343,https://prod.danawa.com/info/?pcode=28416773&cate=112777
252,시소닉,시소닉 FOCUS GOLD GM-850 Modular (중고),"45,000","ATX파워 / 850W / 80 PLUS 골드 / 케이블연결 : 세미모듈러 / 전압변동 : ±3% / +12V 가용률 : 99% / PF(역률) : 99% / 무상 7년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : 8핀(4+4) 1개 , 8핀(4+4) 2개 / [부가기능] 자동 팬 조절 / 프리볼트 닫기",https://img.danuri.io/catalog-image/081/925/115/f986215b481043b190953a03fd6fd61c.jpg?shrink=130:130&_v=20260921080609,https://prod.danawa.com/info/?pcode=115925081&cate=112777
253,시소닉,시소닉 FOCUS GOLD GX-750 풀모듈러 (중고),"72,000",ATX 파워 / 750W / 80 PLUS 골드 / 케이블연결 : 풀모듈러 / 전압변동 : ±3% / +12V 싱글레일 / +12V 가용률 : 99% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 10년 / [커넥터] 메인전원 : 24핀 / 보조전원 : (4+4)핀x2 / PCIe 8핀(6+2) : 4개 / SATA : 10개 / SATA3.3 : 2개 / IDE 4핀 : 3개 / [부가기능] 팬리스모드 / 자동 팬 조절 / 수동 팬 조절 / 대기전력 1W 미만 / 프리볼트 / 플랫케이블 닫기,https://img.danuri.io/catalog-image/571/743/123/83a42e76522042ebbdf15fe23ca0c9cd.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=123743571&cate=112777
254,시소닉,시소닉 SSP-600ES2 80PLUS브론즈,"128,500","ATX 파워 / 600W / 80 PLUS 브론즈 / 케이블연결 : 케이블일체형 / +12V 다중레일 / 액티브PFC / PF(역률) : 99% / 80mm 팬 / 깊이 : 140mm / 무상 3년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : 8핀x1, (4+4)핀x1 / PCIe 8핀(6+2) : 2개 / SATA : 6개 / IDE 4핀 : 5개 / FDD : 1개 / [부가기능] 대기전력 1W 미만 / 프리볼트 닫기",https://img.danuri.io/catalog-image/267/941/012/ea79d90c50894277b804e40d199e2ecc.jpg?shrink=130:130&_v=20260921080454,https://prod.danawa.com/info/?pcode=12941267&cate=112777
255,시소닉,시소닉 SSP-500ES2 80PLUS브론즈,"140,000","ATX 파워 / 500W / 80 PLUS 브론즈 / 케이블연결 : 케이블일체형 / +12V 다중레일 / 액티브PFC / PF(역률) : 99% / 80mm 팬 / 깊이 : 140mm / 무상 3년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : 8핀x1, (4+4)핀x1 / PCIe 8핀(6+2) : 2개 / SATA : 6개 / IDE 4핀 : 5개 / FDD : 1개 / [부가기능] 대기전력 1W 미만 / 프리볼트 닫기",https://img.danuri.io/catalog-image/177/941/012/e80074b7a95c465bb38f7221f16fc94c.jpg?shrink=130:130&_v=20260918080434,https://prod.danawa.com/info/?pcode=12941177&cate=112777
256,맥스엘리트,맥스엘리트 STARS CYGNUS 850W 80PLUS골드 풀모듈러 ATX3.1,"113,290",ATX 파워 / 850W / 80 PLUS 골드 / 케이블연결 : 풀모듈러 / +12V 싱글레일 / +12V 가용률 : 99% / 액티브PFC / PF(역률) : 99% / 140mm 팬 / 깊이 : 145mm / 무상 10년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x2 / PCIe 16핀(12+4) : 12V2x6 1개 / PCIe 8핀(6+2) : 3개 / SATA : 7개 / SATA3.3 : 1개 / IDE 4핀 : 4개 / [부가기능] 팬리스모드 / 자동 팬 조절 / 대기전력 1W 미만 / 프리볼트 닫기,https://img.danuri.io/catalog-image/312/500/090/b8c577a09e06448c85563496c91c7e03.jpg?shrink=130:130&_v=20260921081040,https://prod.danawa.com/info/?pcode=90500312&cate=112777
257,맥스엘리트,맥스엘리트 STARS GEMINI 750W 80PLUS브론즈 ATX3.1,"63,000",ATX 파워 / 750W / 80 PLUS 브론즈 / 케이블연결 : 케이블일체형 / +12V 싱글레일 / +12V 가용률 : 100% / 액티브PFC / PF(역률) : 99% / 140mm 팬 / 깊이 : 145mm / 무상 7년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x2 / PCIe 16핀(12+4) : 12V2x6 1개 / PCIe 8핀(6+2) : 2개 / SATA : 4개 / IDE 4핀 : 2개 / [부가기능] 자동 팬 조절 / 대기전력 1W 미만 / 플랫케이블 닫기,https://img.danuri.io/catalog-image/920/362/097/eeb00478b67544b28fd4cd52c87ed3af.jpg?shrink=130:130&_v=20260921081014,https://prod.danawa.com/info/?pcode=97362920&cate=112777
258,맥스엘리트,맥스엘리트 STARS GEMINI 850W 80PLUS브론즈 ATX3.1,"73,000",ATX 파워 / 850W / 80 PLUS 브론즈 / 케이블연결 : 케이블일체형 / +12V 싱글레일 / +12V 가용률 : 99% / 액티브PFC / PF(역률) : 99% / 140mm 팬 / 깊이 : 145mm / 무상 7년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x2 / PCIe 16핀(12+4) : 12V2x6 1개 / PCIe 8핀(6+2) : 3개 / SATA : 4개 / IDE 4핀 : 2개 / [부가기능] 자동 팬 조절 / 대기전력 1W 미만 / 플랫케이블 닫기,https://img.danuri.io/catalog-image/004/363/097/8a05b5eb19c847c190c2dd279870f902.jpg?shrink=130:130&_v=20260921080458,https://prod.danawa.com/info/?pcode=97363004&cate=112777
259,맥스엘리트,맥스엘리트 MAXWELL PRIMO 700W 80PLUS스탠다드 플랫,"54,050",ATX 파워 / 700W / 80 PLUS 스탠다드 / 케이블연결 : 케이블일체형 / +12V 싱글레일 / +12V 가용률 : 96% / 액티브PFC / PF(역률) : 95% / 120mm 팬 / 깊이 : 140mm / 무상 5년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x1 / PCIe 8핀(6+2) : 2개 / SATA : 4개 / IDE 4핀 : 2개 / [부가기능] 대기전력 1W 미만 / 플랫케이블 닫기,https://img.danuri.io/catalog-image/468/503/018/fafebb8242e649498c5485be612728cf.jpg?shrink=130:130&_v=20260921102650,https://prod.danawa.com/info/?pcode=18503468&cate=112777
